acct_id,is_college_pass,total_tickets,total_seats,unique_events,total_spent,avg_ticket_price,median_ticket_price,min_ticket_price,max_ticket_price,total_purchase_price,avg_purchase_price,fiscal_year,active_fy23,active_fy24,active_both_years,first_purchase_date,last_purchase_date,avg_days_before_event,median_days_before_event,min_days_before_event,max_days_before_event,ticket_type_distribution,ticket_type_distribution_fy23,ticket_type_distribution_fy24,source_distribution,age_first,gender_first,marital_status_first,education_first,zip_first,subscription_expected_events,subscription_actual_events,subscription_event_gap,subscription_utilization_pct,subscription_packages
344204,False,19,40,19,2068.0,108.84210526315788,112.0,66.0,153.0,984.0,51.78947368421053,"FY23, FY24",True,True,True,2022-04-29,2024-04-08,176.94736842105263,168.0,2.0,405.0,"{'Fixed Established Subscription 6 Concert': 12, 'Single Ticket': 4, 'Discounted CYO Subscription': 3}","{'Fixed Established Subscription 6 Concert': 6, 'Discounted CYO Subscription': 3, 'Single Ticket': 2}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 2}","{'online': 12, 'onlin': 6, 'ASO Staff': 1}",74.0,Male,Married,High School,30338-5304,12.0,12.0,0.0,1.0,1.0
344578,False,13,24,13,1104.0,84.92307692307692,90.0,47.0,94.0,599.0,46.07692307692308,"FY23, FY24",True,True,True,2022-04-22,2024-05-24,217.30769230769232,223.0,7.0,412.0,{'Fixed Established Subscription 6 Concert': 13},{'Fixed Established Subscription 6 Concert': 6},{'Fixed Established Subscription 6 Concert': 7},"{'online': 6, 'onlin': 5, 'ASO Staff': 2}",70.0,Male,Single,Graduate School,30067,12.0,13.0,-1.0,1.0833333333333335,1.0
345546,False,1,2,1,140.0,140.0,140.0,140.0,140.0,70.0,70.0,FY24,False,True,False,2023-11-02,2023-11-02,37.0,37.0,37.0,37.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},74.0,Male,Married,Graduate School,30022-4706,,,,,
346613,False,9,18,7,865.5,96.16666666666669,97.0,92.5,100.0,432.75,48.083333333333336,"FY23, FY24",True,True,True,2022-05-18,2024-04-25,152.88888888888889,80.0,15.0,396.0,"{'Fixed Established Subscription Sunday': 7, 'Single Ticket': 2}","{'Fixed Established Subscription Sunday': 3, 'Single Ticket': 2}",{'Fixed Established Subscription Sunday': 4},"{'ASO Staff': 7, 'online': 2}",76.0,Male,Married,Graduate School,30084,8.0,6.0,2.0,0.75,1.0
346800,False,1,2,1,200.0,200.0,200.0,200.0,200.0,100.0,100.0,FY24,False,True,False,2024-02-25,2024-02-25,28.0,28.0,28.0,28.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'ASO Staff': 1},82.0,Male,Married,,30305-2741,,,,,
347251,False,18,24,12,715.0,39.72222222222222,23.0,23.0,94.0,495.5,27.52777777777778,"FY23, FY24",True,True,True,2022-04-27,2024-04-25,160.83333333333334,133.0,0.0,433.0,"{'Fixed Sophomore Subscription 6 Concert': 12, 'Fixed Established Subscription 6 Concert': 6}",{'Fixed Sophomore Subscription 6 Concert': 12},{'Fixed Established Subscription 6 Concert': 6},"{'online': 12, 'onlin': 6}",64.0,Male,Married,College,30092-1654,12.0,12.0,0.0,1.0,2.0
347339,False,16,16,14,1414.0,88.375,107.0,20.0,136.0,1414.0,88.375,"FY23, FY24",True,True,True,2022-10-04,2024-06-07,7.3125,6.0,0.0,27.0,{'Single Ticket': 16},{'Single Ticket': 7},{'Single Ticket': 9},{'online': 16},74.0,Female,Single,,30030-3426,,,,,
347845,False,12,24,12,1104.0,92.0,92.0,90.0,94.0,552.0,46.0,"FY23, FY24",True,True,True,2022-05-27,2024-04-22,221.66666666666663,258.5,1.0,390.0,{'Fixed Established Subscription 6 Concert': 12},{'Fixed Established Subscription 6 Concert': 6},{'Fixed Established Subscription 6 Concert': 6},{'ASO Staff': 12},72.0,Male,Married,High School,30313,12.0,12.0,0.0,1.0,1.0
347922,False,15,30,14,1614.0,107.6,112.0,90.0,136.0,807.0,53.8,"FY23, FY24",True,True,True,2022-03-29,2024-05-11,227.53333333333333,225.0,2.0,442.0,"{'Fixed Established Subscription 6 Concert': 12, 'Single Ticket': 3}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 2}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}","{'online': 8, 'onlin': 6, 'ASO Staff': 1}",68.0,Male,Married,College,30305,12.0,12.0,0.0,1.0,1.0
348164,False,12,24,12,2638.0,219.83333333333337,212.0,200.0,318.0,1319.0,109.91666666666669,"FY23, FY24",True,True,True,2022-05-17,2023-04-03,300.0833333333333,304.0,142.0,423.0,"{'Fixed Established Subscription 6 Concert': 10, 'Single Ticket': 2}",{'Fixed Established Subscription 6 Concert': 4},"{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 2}",{'ASO Staff': 12},80.0,Male,Married,High School,30327-2907,12.0,10.0,2.0,0.8333333333333333,1.0
348274,False,16,32,16,3140.0,196.25,200.0,130.0,318.0,1570.0,98.125,"FY23, FY24",True,True,True,2022-05-12,2024-02-26,205.1875,217.0,3.0,441.0,"{'Fixed Established Subscription 6 Concert': 12, 'Single Ticket': 4}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 3}",{'ASO Staff': 16},34.0,Male,Married,Graduate School,30309-3594,12.0,12.0,0.0,1.0,1.0
348285,False,13,39,13,2031.0,156.23076923076923,141.0,135.0,297.0,677.0,52.07692307692308,"FY23, FY24",True,True,True,2022-04-27,2024-04-30,178.46153846153845,132.0,8.0,431.0,"{'Fixed Established Subscription 6 Concert': 10, 'Single Ticket': 3}","{'Fixed Established Subscription 6 Concert': 4, 'Single Ticket': 2}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}","{'ASO Staff': 5, 'online': 4, 'onlin': 4}",78.0,Male,Married,Graduate School,30269-1710,12.0,10.0,2.0,0.8333333333333333,1.0
348307,False,1,3,1,258.0,258.0,258.0,258.0,258.0,86.0,86.0,FY24,False,True,False,2023-11-06,2023-11-06,13.0,13.0,13.0,13.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'ASO Staff': 1},50.0,Male,Married,College,30004-1416,,,,,
348406,False,3,6,3,252.0,84.0,72.0,72.0,108.0,126.0,42.0,FY24,False,True,False,2023-06-18,2023-10-05,233.66666666666663,270.0,119.0,312.0,{'CYO Subscription': 3},{},{'CYO Subscription': 3},{'onlin': 3},44.0,Female,Married,College,30189-3570,,,,,
349077,False,12,24,12,810.0,67.5,67.5,66.0,69.0,405.0,33.75,"FY23, FY24",True,True,True,2022-04-28,2024-05-08,143.16666666666666,75.0,1.0,431.0,{'Fixed Established Subscription 6 Concert': 12},{'Fixed Established Subscription 6 Concert': 6},{'Fixed Established Subscription 6 Concert': 6},"{'online': 6, 'onlin': 5, 'ASO Staff': 1}",88.0,Male,Married,Graduate School,30318,12.0,12.0,0.0,1.0,1.0
349165,False,4,5,4,363.25,90.8125,37.75,37.75,250.0,238.25,59.5625,"FY23, FY24",True,True,True,2022-03-30,2023-08-06,309.25,299.5,193.0,445.0,"{'Fixed Established Subscription Sunday': 3, 'Single Ticket': 1}",{'Fixed Established Subscription Sunday': 3},{'Single Ticket': 1},{'online': 4},76.0,Female,Single,High School,30076,4.0,3.0,1.0,0.75,1.0
349572,False,15,28,15,2701.0,180.06666666666666,200.0,82.0,212.0,1446.0,96.4,"FY23, FY24",True,True,True,2022-04-26,2024-03-05,235.26666666666668,310.0,7.0,417.0,"{'Fixed Established Subscription 6 Concert': 12, 'Single Ticket': 3}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 2}","{'online': 7, 'ASO Staff': 6, 'onlin': 2}",76.0,Male,Single,Graduate School,30324,12.0,12.0,0.0,1.0,1.0
349847,False,10,14,10,652.0,65.2,47.0,47.0,92.5,467.0,46.7,"FY23, FY24",True,True,True,2022-04-20,2024-02-22,246.6,240.0,49.0,424.0,"{'Fixed Established Subscription 6 Concert': 6, 'Fixed Established Subscription Sunday': 4}",{'Fixed Established Subscription Sunday': 4},{'Fixed Established Subscription 6 Concert': 6},{'ASO Staff': 10},84.0,Female,Married,High School,30319,10.0,10.0,0.0,1.0,2.0
350375,False,17,21,13,2265.0,133.23529411764707,107.0,71.0,452.0,1802.0,106.0,"FY23, FY24",True,True,True,2022-05-25,2024-06-11,129.88235294117646,105.0,2.0,358.0,"{'CYO Subscription': 14, 'Single Ticket': 3}","{'CYO Subscription': 8, 'Single Ticket': 2}","{'CYO Subscription': 6, 'Single Ticket': 1}",{'ASO Staff': 17},80.0,Male,Married,Graduate School,30307-1789,,,,,
350397,False,1,2,1,124.0,124.0,124.0,124.0,124.0,62.0,62.0,FY23,True,False,False,2022-09-06,2022-09-06,33.0,33.0,33.0,33.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'ASO Staff': 1},98.0,Male,Married,Graduate School,30319,,,,,
350793,False,1,2,1,334.0,334.0,334.0,334.0,334.0,167.0,167.0,FY24,False,True,False,2023-08-16,2023-08-16,70.0,70.0,70.0,70.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'ASO Staff': 1},90.0,Male,Married,College,30342-2090,,,,,
351684,False,1,2,1,67.0,67.0,67.0,67.0,67.0,33.5,33.5,FY24,False,True,False,2024-02-29,2024-02-29,23.0,23.0,23.0,23.0,{'Fixed Chorus Subscription 6 Concert': 1},{},{'Fixed Chorus Subscription 6 Concert': 1},{'ASO Staff': 1},76.0,Male,Single,Graduate School,30305,6.0,1.0,5.0,0.16666666666666666,1.0
351750,False,3,6,3,270.0,90.0,90.0,90.0,90.0,135.0,45.0,FY23,True,False,False,2022-09-02,2022-09-02,83.0,76.0,20.0,153.0,{'Fixed Established Subscription 6 Concert': 3},{'Fixed Established Subscription 6 Concert': 3},{},{'ASO Staff': 3},80.0,Male,Married,High School,30305,6.0,3.0,3.0,0.5,1.0
351860,False,12,24,12,1392.0,116.0,116.0,112.0,120.0,696.0,58.0,"FY23, FY24",True,True,True,2022-05-04,2024-05-28,252.58333333333337,284.0,9.0,406.0,{'Fixed Established Subscription 6 Concert': 12},{'Fixed Established Subscription 6 Concert': 6},{'Fixed Established Subscription 6 Concert': 6},"{'online': 6, 'onlin': 5, 'ASO Staff': 1}",74.0,Female,Married,College,30030-2367,12.0,12.0,0.0,1.0,1.0
352091,False,27,54,26,5103.0,189.0,190.0,113.0,226.0,2581.0,95.5925925925926,"FY23, FY24",True,True,True,2022-05-02,2024-05-30,222.7037037037037,269.0,0.0,436.0,"{'Fixed Established Subscription 12 Concert': 22, 'Single Ticket': 5}","{'Fixed Established Subscription 12 Concert': 11, 'Single Ticket': 3}","{'Fixed Established Subscription 12 Concert': 11, 'Single Ticket': 2}",{'ASO Staff': 27},86.0,Male,Married,Graduate School,30319-1222,24.0,22.0,2.0,0.9166666666666666,1.0
352685,False,24,48,24,1080.0,45.0,45.0,44.0,46.0,540.0,22.5,"FY23, FY24",True,True,True,2022-04-24,2023-04-05,318.125,328.0,173.0,435.0,{'Fixed Established Subscription 12 Concert': 24},{'Fixed Established Subscription 12 Concert': 12},{'Fixed Established Subscription 12 Concert': 12},"{'online': 12, 'onlin': 12}",60.0,Male,Married,College,30052,24.0,24.0,0.0,1.0,1.0
352740,False,35,54,34,3431.75,98.05,58.5,21.0,306.0,1934.25,55.26428571428571,"FY23, FY24",True,True,True,2022-06-21,2023-11-02,185.5142857142857,184.0,0.0,426.0,"{'Fixed Upgrade Subscription 24 Concert': 22, 'CYO Subscription': 10, 'Single Ticket': 2, 'Fixed Established Subscription 24 Concert': 1}","{'CYO Subscription': 10, 'Single Ticket': 1}","{'Fixed Upgrade Subscription 24 Concert': 22, 'Single Ticket': 1, 'Fixed Established Subscription 24 Concert': 1}",{'ASO Staff': 35},82.0,Male,Single,High School,30319,48.0,22.0,26.0,0.4583333333333333,2.0
353048,False,16,36,13,3904.0,244.0,218.0,152.0,654.0,1734.0,108.375,"FY23, FY24",True,True,True,2022-03-31,2024-02-06,299.1875,308.0,93.0,441.0,"{'CYO Subscription': 15, 'Single Ticket': 1}",{'CYO Subscription': 6},"{'CYO Subscription': 9, 'Single Ticket': 1}",{'ASO Staff': 16},82.0,Female,Single,,30305,,,,,
353697,False,5,7,5,231.0,46.2,33.0,33.0,66.0,165.0,33.0,FY23,True,False,False,2023-01-17,2023-01-17,60.2,75.0,4.0,109.0,{'Discounted CYO Subscription': 5},{'Discounted CYO Subscription': 5},{},{'ASO Staff': 5},62.0,Female,Single,Graduate School,30030,,,,,
354071,False,4,8,4,800.0,200.0,200.0,200.0,200.0,400.0,100.0,FY23,True,False,False,2022-04-19,2022-04-19,287.5,278.5,178.0,415.0,{'Fixed Established Subscription 6 Concert': 4},{'Fixed Established Subscription 6 Concert': 4},{},{'ASO Staff': 4},76.0,Male,Married,High School,30002-1416,6.0,4.0,2.0,0.6666666666666666,1.0
354115,False,48,95,47,3305.5,68.86458333333333,63.0,30.0,170.0,1667.75,34.744791666666664,"FY23, FY24",True,True,True,2022-04-05,2024-04-11,280.0208333333333,310.0,0.0,451.0,"{'Fixed Established Subscription 24 Concert': 44, 'Single Ticket': 3, 'Fixed Established Subscription 18 Concert': 1}","{'Fixed Established Subscription 24 Concert': 22, 'Single Ticket': 1}","{'Fixed Established Subscription 24 Concert': 22, 'Single Ticket': 2, 'Fixed Established Subscription 18 Concert': 1}",{'ASO Staff': 48},72.0,Male,Married,College,30087,66.0,44.0,22.0,0.6157407407407408,2.0
354225,False,17,73,16,4282.0,251.8823529411765,250.0,108.0,495.0,1001.0,58.88235294117647,"FY23, FY24",True,True,True,2022-07-11,2023-09-25,228.76470588235293,216.0,73.0,360.0,"{'CYO Subscription': 14, 'Single Ticket': 3}","{'CYO Subscription': 7, 'Single Ticket': 1}","{'CYO Subscription': 7, 'Single Ticket': 2}",{'ASO Staff': 17},84.0,Male,Married,High School,30327-3519,,,,,
354390,False,13,13,13,896.0,68.92307692307692,100.0,30.5,113.0,896.0,68.92307692307692,"FY23, FY24",True,True,True,2022-06-03,2024-02-13,204.0,233.0,49.0,349.0,"{'Fixed Established Subscription 6 Concert': 6, 'Fixed Freshman Subscription 6 Concert': 6, 'Single Ticket': 1}","{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}",{'Fixed Freshman Subscription 6 Concert': 6},{'ASO Staff': 13},82.0,Female,Single,High School,30327,12.0,12.0,0.0,1.0,2.0
354808,False,16,32,16,3474.0,217.125,216.0,142.0,318.0,1737.0,108.5625,"FY23, FY24",True,True,True,2022-05-12,2024-02-28,196.6875,202.5,1.0,392.0,"{'CYO Subscription': 14, 'Single Ticket': 2}",{'CYO Subscription': 6},"{'CYO Subscription': 8, 'Single Ticket': 2}",{'ASO Staff': 16},48.0,Male,Married,College,30339-4224,,,,,
354896,False,23,45,23,3258.0,141.65217391304347,149.0,70.0,149.0,1664.0,72.34782608695652,"FY23, FY24",True,True,True,2022-05-06,2024-06-06,146.82608695652175,139.0,2.0,377.0,"{'Fixed Chorus Subscription 6 Concert': 18, 'Fixed Sophomore Subscription 6 Concert': 3, 'Fixed Lapsed Subscription 6 Concert': 1, 'Fixed Upgrade Subscription 6 Concert': 1}","{'Fixed Chorus Subscription 6 Concert': 10, 'Fixed Lapsed Subscription 6 Concert': 1}","{'Fixed Chorus Subscription 6 Concert': 8, 'Fixed Sophomore Subscription 6 Concert': 3, 'Fixed Upgrade Subscription 6 Concert': 1}",{'ASO Staff': 23},78.0,Male,Single,Graduate School,30308-2005,30.0,23.0,7.0,0.7666666666666667,4.0
355501,False,2,2,2,101.0,50.5,50.5,45.0,56.0,101.0,50.5,FY24,False,True,False,2024-01-16,2024-01-23,2.0,2.0,2.0,2.0,{'Single Ticket': 2},{},{'Single Ticket': 2},{'online': 2},60.0,Male,Single,Graduate School,30047-3549,,,,,
355743,False,3,6,3,340.0,113.33333333333331,110.0,102.0,128.0,170.0,56.666666666666664,"FY23, FY24",True,True,True,2022-08-17,2023-08-18,56.666666666666664,58.0,27.0,85.0,{'Single Ticket': 3},{'Single Ticket': 2},{'Single Ticket': 1},{'online': 3},62.0,Male,Single,High School,30350-3709,,,,,
356304,False,52,102,52,8234.5,158.35576923076923,158.0,79.0,186.0,4196.25,80.69711538461539,"FY23, FY24",True,True,True,2022-04-11,2024-03-07,297.36538461538464,315.5,3.0,446.0,"{'Fixed Established Subscription 24 Concert': 48, 'Single Ticket': 4}","{'Fixed Established Subscription 24 Concert': 25, 'Single Ticket': 3}","{'Fixed Established Subscription 24 Concert': 23, 'Single Ticket': 1}","{'ASO Staff': 31, 'onlin': 20, 'online': 1}",86.0,Male,Married,Graduate School,30345-2663,48.0,48.0,0.0,1.0,1.0
356491,False,6,12,6,600.0,100.0,100.0,100.0,100.0,300.0,50.0,FY23,True,False,False,2022-05-04,2022-05-04,304.1666666666667,304.0,192.0,409.0,{'Fixed Freshman Subscription 6 Concert': 6},{'Fixed Freshman Subscription 6 Concert': 6},{},{'ASO Staff': 6},94.0,Male,Married,Graduate School,30067,6.0,6.0,0.0,1.0,1.0
356546,False,14,18,9,1132.0,80.85714285714286,56.0,56.0,212.0,846.0,60.42857142857143,"FY23, FY24",True,True,True,2022-04-30,2024-01-10,259.2857142857143,266.0,94.0,406.0,{'Fixed Established Subscription 6 Concert': 14},{'Fixed Established Subscription 6 Concert': 10},{'Fixed Established Subscription 6 Concert': 4},{'ASO Staff': 14},76.0,Male,Married,Graduate School,30305-3678,12.0,9.0,3.0,0.75,1.0
356557,False,37,37,28,3505.0,94.72972972972973,106.0,40.0,106.0,3505.0,94.72972972972973,"FY23, FY24",True,True,True,2022-04-26,2024-05-20,144.2972972972973,97.0,5.0,415.0,"{'Fixed Established Subscription 6 Concert': 23, 'Fixed Established Subscription 24 Concert': 14}",{'Fixed Established Subscription 24 Concert': 14},{'Fixed Established Subscription 6 Concert': 23},"{'ASO Staff': 17, 'onlin': 14, 'online': 6}",98.0,Male,Married,College,303273732,30.0,28.0,2.0,1.5833333333333333,2.0
356700,False,13,24,12,2354.0,181.07692307692307,200.0,94.0,212.0,1277.0,98.23076923076924,"FY23, FY24",True,True,True,2022-04-30,2024-01-28,204.0,203.0,19.0,378.0,{'Fixed Established Subscription 6 Concert': 13},{'Fixed Established Subscription 6 Concert': 7},{'Fixed Established Subscription 6 Concert': 6},"{'online': 7, 'onlin': 5, 'ASO Staff': 1}",66.0,Female,Married,Graduate School,30306-3238,12.0,12.0,0.0,1.0,1.0
356843,False,21,42,21,1440.5,68.5952380952381,60.0,58.0,114.0,720.25,34.29761904761905,"FY23, FY24",True,True,True,2022-03-19,2024-06-06,290.7142857142857,307.0,7.0,426.0,"{'Fixed Established Subscription 12 Concert': 10, 'Single Ticket': 7, 'Fixed Established Subscription Sunday': 4}","{'Fixed Established Subscription 12 Concert': 10, 'Single Ticket': 2}","{'Single Ticket': 5, 'Fixed Established Subscription Sunday': 4}","{'online': 12, 'ASO Staff': 9}",82.0,Male,Married,College,30319,16.0,14.0,2.0,0.9166666666666667,2.0
356964,False,3,6,3,346.0,115.33333333333331,124.0,39.0,183.0,162.0,54.0,"FY23, FY24",True,True,True,2022-09-01,2024-02-21,14.0,3.0,1.0,38.0,{'Single Ticket': 3},{'Single Ticket': 2},{'Single Ticket': 1},{'online': 3},78.0,Female,Married,Graduate School,30306,,,,,
357140,False,26,26,24,2526.0,97.15384615384616,100.0,47.0,106.0,2526.0,97.15384615384616,"FY23, FY24",True,True,True,2022-04-13,2024-04-01,198.46153846153845,195.0,1.0,423.0,"{'Fixed Established Subscription 6 Concert': 24, 'Single Ticket': 2}","{'Fixed Established Subscription 6 Concert': 12, 'Single Ticket': 1}","{'Fixed Established Subscription 6 Concert': 12, 'Single Ticket': 1}","{'onlin': 13, 'online': 8, 'ASO Staff': 5}",72.0,Male,Married,College,30324-5204,12.0,22.0,-10.0,1.8333333333333335,1.0
357316,False,5,12,4,490.0,98.0,28.0,18.0,376.0,161.0,32.2,"FY23, FY24",True,True,True,2022-05-17,2024-02-23,127.8,30.0,2.0,397.0,"{'Fixed Lapsed Subscription Sunday': 2, 'Single Ticket': 2, 'Fixed Sophomore Subscription 18 Concert': 1}","{'Fixed Lapsed Subscription Sunday': 2, 'Single Ticket': 1, 'Fixed Sophomore Subscription 18 Concert': 1}",{'Single Ticket': 1},{'ASO Staff': 5},66.0,Male,Married,Graduate School,30294-2812,22.0,3.0,19.0,0.2777777777777778,2.0
357327,False,19,26,13,1212.0,63.78947368421053,45.0,45.0,108.0,876.0,46.10526315789474,"FY23, FY24",True,True,True,2022-04-09,2023-06-04,235.47368421052633,245.0,4.0,434.0,"{'Fixed Established Subscription 6 Concert': 18, 'Single Ticket': 1}",{'Fixed Established Subscription 6 Concert': 12},"{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}","{'online': 12, 'onlin': 7}",70.0,Female,Single,Graduate School,30306,12.0,12.0,0.0,1.0,1.0
357349,False,1,2,1,134.0,134.0,134.0,134.0,134.0,67.0,67.0,FY23,True,False,False,2023-03-11,2023-03-11,19.0,19.0,19.0,19.0,{'Single Ticket': 1},{'Single Ticket': 1},{},{'online': 1},74.0,Male,Married,Graduate School,30537,,,,,
357844,False,6,6,6,144.0,24.0,24.0,24.0,24.0,144.0,24.0,FY24,False,True,False,2023-06-23,2023-06-23,226.5,240.5,104.0,328.0,{'Fixed Freshman Subscription 6 Concert': 6},{},{'Fixed Freshman Subscription 6 Concert': 6},{'ASO Staff': 6},78.0,Female,Single,Graduate School,30327,6.0,6.0,0.0,1.0,1.0
358031,False,2,3,2,199.0,99.5,99.5,59.0,140.0,129.0,64.5,FY23,True,False,False,2022-09-12,2023-05-19,18.5,18.5,10.0,27.0,{'Single Ticket': 2},{'Single Ticket': 2},{},{'ASO Staff': 2},60.0,Male,Married,Graduate School,30305,,,,,
358185,False,13,26,13,1490.0,114.6153846153846,112.0,98.0,120.0,745.0,57.30769230769231,"FY23, FY24",True,True,True,2022-03-24,2023-04-09,230.07692307692307,259.0,3.0,441.0,"{'Fixed Established Subscription 6 Concert': 12, 'Single Ticket': 1}",{'Fixed Established Subscription 6 Concert': 6},"{'Fixed Established Subscription 6 Concert': 6, 'Single Ticket': 1}","{'ASO Staff': 7, 'online': 6}",72.0,Male,Single,Graduate School,30305-3922,12.0,12.0,0.0,1.0,1.0
358207,False,48,98,47,4274.0,89.04166666666667,82.0,80.0,186.0,2095.0,43.645833333333336,"FY23, FY24",True,True,True,2022-04-20,2024-02-02,306.6458333333333,316.0,20.0,456.0,"{'Fixed Established Subscription 24 Concert': 45, 'Single Ticket': 3}","{'Fixed Established Subscription 24 Concert': 24, 'Single Ticket': 1}","{'Fixed Established Subscription 24 Concert': 21, 'Single Ticket': 2}","{'online': 25, 'onlin': 20, 'ASO Staff': 3}",80.0,Male,Married,College,30319,48.0,44.0,4.0,0.9166666666666667,1.0
358603,False,3,7,3,602.0,200.66666666666663,198.0,134.0,270.0,256.0,85.33333333333333,"FY23, FY24",True,True,True,2022-09-26,2023-08-10,33.666666666666664,13.0,12.0,76.0,{'Single Ticket': 3},{'Single Ticket': 2},{'Single Ticket': 1},{'online': 3},86.0,Male,Married,,30319-1728,,,,,
358724,False,51,56,45,5298.0,103.88235294117646,95.0,66.0,218.0,4855.0,95.19607843137256,"FY23, FY24",True,True,True,2022-04-29,2024-06-08,175.0,174.0,0.0,407.0,"{'Fixed Established Subscription 12 Concert': 43, 'Single Ticket': 7, 'Fixed Established Subscription 6 Concert': 1}","{'Fixed Established Subscription 12 Concert': 20, 'Fixed Established Subscription 6 Concert': 1, 'Single Ticket': 1}","{'Fixed Established Subscription 12 Concert': 23, 'Single Ticket': 6}","{'onlin': 29, 'ASO Staff': 13, 'online': 9}",86.0,Male,Married,Graduate School,30606-3130,30.0,39.0,-9.0,1.1111111111111112,2.0
358933,False,17,23,12,2280.0,134.11764705882354,100.0,100.0,212.0,1690.0,99.41176470588236,"FY23, FY24",True,True,True,2022-04-20,2024-02-19,173.94117647058823,110.0,9.0,416.0,{'Fixed Established Subscription 6 Concert': 17},{'Fixed Established Subscription 6 Concert': 11},{'Fixed Established Subscription 6 Concert': 6},"{'ASO Staff': 8, 'onlin': 5, 'online': 4}",86.0,Male,Married,,30309,12.0,12.0,0.0,1.0,1.0
